M,K,Label,Both_Hands,F_Index,F_Middle,F_Pinky,F_Ring,F_Thumb,M_Back,M_Down,M_Front,M_In,M_Iterative,M_Out,M_Up,O_Back,O_Down,O_Front,O_In,O_Out,O_Up,feature_path_m,feature_path_k
train/102/M_20318.avi,train/102/K_20318.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_20318.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_20318.npy
train/076/M_15187.avi,train/076/K_15187.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15187.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15187.npy
train/023/M_04433.avi,train/023/K_04433.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04433.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04433.npy
train/117/M_23241.avi,train/117/K_23241.avi,52,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23241.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23241.npy
train/075/M_14842.avi,train/075/K_14842.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14842.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14842.npy
train/141/M_28123.avi,train/141/K_28123.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28123.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28123.npy
train/128/M_25469.avi,train/128/K_25469.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25469.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25469.npy
train/078/M_15411.avi,train/078/K_15411.avi,240,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15411.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15411.npy
train/117/M_23235.avi,train/117/K_23235.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23235.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23235.npy
train/017/M_03260.avi,train/017/K_03260.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03260.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03260.npy
train/176/M_35155.avi,train/176/K_35155.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_35155.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_35155.npy
train/132/M_26217.avi,train/132/K_26217.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26217.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26217.npy
train/142/M_28330.avi,train/142/K_28330.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28330.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28330.npy
train/093/M_18407.avi,train/093/K_18407.avi,239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18407.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18407.npy
train/100/M_19814.avi,train/100/K_19814.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19814.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19814.npy
train/049/M_09676.avi,train/049/K_09676.avi,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09676.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09676.npy
train/133/M_26579.avi,train/133/K_26579.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26579.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26579.npy
train/115/M_22806.avi,train/115/K_22806.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22806.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22806.npy
train/162/M_32367.avi,train/162/K_32367.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32367.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32367.npy
train/170/M_33959.avi,train/170/K_33959.avi,240,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_33959.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_33959.npy
train/109/M_21670.avi,train/109/K_21670.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21670.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21670.npy
train/124/M_24651.avi,train/124/K_24651.avi,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24651.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24651.npy
train/172/M_34248.avi,train/172/K_34248.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34248.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34248.npy
train/081/M_16116.avi,train/081/K_16116.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16116.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16116.npy
train/037/M_07317.avi,train/037/K_07317.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_07317.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_07317.npy
train/029/M_05635.avi,train/029/K_05635.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05635.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05635.npy
train/173/M_34539.avi,train/173/K_34539.avi,239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34539.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34539.npy
train/094/M_18677.avi,train/094/K_18677.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18677.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18677.npy
train/111/M_22076.avi,train/111/K_22076.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22076.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22076.npy
train/069/M_13739.avi,train/069/K_13739.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13739.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13739.npy
train/050/M_09965.avi,train/050/K_09965.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09965.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09965.npy
train/129/M_25741.avi,train/129/K_25741.avi,238,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25741.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25741.npy
train/020/M_03953.avi,train/020/K_03953.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03953.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03953.npy
train/177/M_35328.avi,train/177/K_35328.avi,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_35328.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_35328.npy
train/173/M_34563.avi,train/173/K_34563.avi,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34563.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34563.npy
train/006/M_01165.avi,train/006/K_01165.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01165.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01165.npy
train/069/M_13771.avi,train/069/K_13771.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13771.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13771.npy
train/108/M_21547.avi,train/108/K_21547.avi,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21547.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21547.npy
train/148/M_29425.avi,train/148/K_29425.avi,52,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29425.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29425.npy
train/003/M_00535.avi,train/003/K_00535.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00535.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00535.npy
train/028/M_05541.avi,train/028/K_05541.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05541.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05541.npy
train/170/M_33808.avi,train/170/K_33808.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_33808.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_33808.npy
train/102/M_20299.avi,train/102/K_20299.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_20299.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_20299.npy
train/005/M_00954.avi,train/005/K_00954.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00954.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00954.npy
train/063/M_12413.avi,train/063/K_12413.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12413.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12413.npy
train/097/M_19262.avi,train/097/K_19262.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19262.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19262.npy
train/003/M_00474.avi,train/003/K_00474.avi,159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00474.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00474.npy
train/077/M_15322.avi,train/077/K_15322.avi,188,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15322.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15322.npy
train/100/M_19951.avi,train/100/K_19951.avi,240,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19951.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19951.npy
train/075/M_14843.avi,train/075/K_14843.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14843.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14843.npy
train/083/M_16544.avi,train/083/K_16544.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16544.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16544.npy
train/133/M_26526.avi,train/133/K_26526.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26526.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26526.npy
train/077/M_15216.avi,train/077/K_15216.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15216.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15216.npy
train/141/M_28017.avi,train/141/K_28017.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28017.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28017.npy
train/145/M_28917.avi,train/145/K_28917.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28917.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28917.npy
train/148/M_29413.avi,train/148/K_29413.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29413.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29413.npy
train/063/M_12506.avi,train/063/K_12506.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12506.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12506.npy
train/068/M_13535.avi,train/068/K_13535.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13535.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13535.npy
train/010/M_01841.avi,train/010/K_01841.avi,159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01841.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01841.npy
train/106/M_21086.avi,train/106/K_21086.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21086.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21086.npy
train/087/M_17371.avi,train/087/K_17371.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17371.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17371.npy
train/010/M_01907.avi,train/010/K_01907.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01907.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01907.npy
train/004/M_00659.avi,train/004/K_00659.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00659.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00659.npy
train/003/M_00478.avi,train/003/K_00478.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00478.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00478.npy
train/117/M_23237.avi,train/117/K_23237.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23237.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23237.npy
train/114/M_22713.avi,train/114/K_22713.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22713.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22713.npy
train/170/M_33923.avi,train/170/K_33923.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_33923.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_33923.npy
train/004/M_00763.avi,train/004/K_00763.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00763.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00763.npy
train/057/M_11266.avi,train/057/K_11266.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_11266.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_11266.npy
train/052/M_10247.avi,train/052/K_10247.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10247.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10247.npy
train/048/M_09536.avi,train/048/K_09536.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09536.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09536.npy
train/106/M_21143.avi,train/106/K_21143.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21143.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21143.npy
train/047/M_09379.avi,train/047/K_09379.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09379.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09379.npy
train/117/M_23333.avi,train/117/K_23333.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23333.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23333.npy
train/097/M_19316.avi,train/097/K_19316.avi,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19316.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19316.npy
train/037/M_07241.avi,train/037/K_07241.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_07241.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_07241.npy
train/092/M_18285.avi,train/092/K_18285.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18285.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18285.npy
train/011/M_02057.avi,train/011/K_02057.avi,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02057.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02057.npy
train/016/M_03010.avi,train/016/K_03010.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03010.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03010.npy
train/045/M_08947.avi,train/045/K_08947.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08947.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08947.npy
train/112/M_22357.avi,train/112/K_22357.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22357.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22357.npy
train/033/M_06446.avi,train/033/K_06446.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06446.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06446.npy
train/141/M_28090.avi,train/141/K_28090.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28090.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28090.npy
train/084/M_16708.avi,train/084/K_16708.avi,96,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16708.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16708.npy
train/051/M_10025.avi,train/051/K_10025.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10025.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10025.npy
train/091/M_18080.avi,train/091/K_18080.avi,188,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18080.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18080.npy
train/127/M_25332.avi,train/127/K_25332.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25332.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25332.npy
train/121/M_24130.avi,train/121/K_24130.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24130.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24130.npy
train/150/M_29993.avi,train/150/K_29993.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29993.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29993.npy
train/047/M_09376.avi,train/047/K_09376.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09376.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09376.npy
train/155/M_30949.avi,train/155/K_30949.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_30949.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_30949.npy
train/139/M_27693.avi,train/139/K_27693.avi,239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27693.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27693.npy
train/071/M_14116.avi,train/071/K_14116.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14116.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14116.npy
train/147/M_29326.avi,train/147/K_29326.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29326.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29326.npy
train/004/M_00724.avi,train/004/K_00724.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00724.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00724.npy
train/098/M_19591.avi,train/098/K_19591.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19591.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19591.npy
train/053/M_10508.avi,train/053/K_10508.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10508.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10508.npy
train/130/M_25802.avi,train/130/K_25802.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25802.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25802.npy
train/172/M_34318.avi,train/172/K_34318.avi,238,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34318.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34318.npy
train/089/M_17695.avi,train/089/K_17695.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17695.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17695.npy
