M,K,label_idx,Both_Hands,M_Out,M_In,M_Up,M_Down,M_Front,M_Back,M_Iterative,O_Out,O_In,O_Up,O_Down,O_Front,O_Back,F_Thumb,F_Index,F_Middle,F_Ring,F_Pinky
train/110/M_21819.avi,train/110/K_21819.avi,29,,,,,,,,,,,,,,,,,,,
train/110/M_21823.avi,train/110/K_21823.avi,90,,,,,,,,,,,,,,,,,,,
train/110/M_21827.avi,train/110/K_21827.avi,18,,,,,,,,,,,,,,,,,,,
train/110/M_21830.avi,train/110/K_21830.avi,241,,,,,,,,,,,,,,,,,,,
train/110/M_21832.avi,train/110/K_21832.avi,31,,,,,,,,,,,,,,,,,,,
train/110/M_21837.avi,train/110/K_21837.avi,5,,,,,,,,,,,,,,,,,,,
train/110/M_21838.avi,train/110/K_21838.avi,154,,,,,,,,,,,,,,,,,,,
train/110/M_21845.avi,train/110/K_21845.avi,95,,,,,,,,,,,,,,,,,,,
train/110/M_21853.avi,train/110/K_21853.avi,18,,,,,,,,,,,,,,,,,,,
train/110/M_21854.avi,train/110/K_21854.avi,10,,,,,,,,,,,,,,,,,,,
train/110/M_21860.avi,train/110/K_21860.avi,93,,,,,,,,,,,,,,,,,,,
train/110/M_21861.avi,train/110/K_21861.avi,8,,,,,,,,,,,,,,,,,,,
train/110/M_21862.avi,train/110/K_21862.avi,95,,,,,,,,,,,,,,,,,,,
train/110/M_21864.avi,train/110/K_21864.avi,56,,,,,,,,,,,,,,,,,,,
train/110/M_21865.avi,train/110/K_21865.avi,34,,,,,,,,,,,,,,,,,,,
train/110/M_21868.avi,train/110/K_21868.avi,13,,,,,,,,,,,,,,,,,,,
train/110/M_21869.avi,train/110/K_21869.avi,8,,,,,,,,,,,,,,,,,,,
train/110/M_21870.avi,train/110/K_21870.avi,117,,,,,,,,,,,,,,,,,,,
train/110/M_21873.avi,train/110/K_21873.avi,55,,,,,,,,,,,,,,,,,,,
train/110/M_21874.avi,train/110/K_21874.avi,18,,,,,,,,,,,,,,,,,,,
train/110/M_21875.avi,train/110/K_21875.avi,135,,,,,,,,,,,,,,,,,,,
train/110/M_21877.avi,train/110/K_21877.avi,5,,,,,,,,,,,,,,,,,,,
train/110/M_21879.avi,train/110/K_21879.avi,29,,,,,,,,,,,,,,,,,,,
train/110/M_21880.avi,train/110/K_21880.avi,34,,,,,,,,,,,,,,,,,,,
train/110/M_21881.avi,train/110/K_21881.avi,55,,,,,,,,,,,,,,,,,,,
train/110/M_21882.avi,train/110/K_21882.avi,213,,,,,,,,,,,,,,,,,,,
train/110/M_21891.avi,train/110/K_21891.avi,92,,,,,,,,,,,,,,,,,,,
train/110/M_21897.avi,train/110/K_21897.avi,38,,,,,,,,,,,,,,,,,,,
train/110/M_21898.avi,train/110/K_21898.avi,223,,,,,,,,,,,,,,,,,,,
train/110/M_21904.avi,train/110/K_21904.avi,37,,,,,,,,,,,,,,,,,,,
train/110/M_21907.avi,train/110/K_21907.avi,5,,,,,,,,,,,,,,,,,,,
train/110/M_21911.avi,train/110/K_21911.avi,213,,,,,,,,,,,,,,,,,,,
train/110/M_21914.avi,train/110/K_21914.avi,19,,,,,,,,,,,,,,,,,,,
train/110/M_21915.avi,train/110/K_21915.avi,156,,,,,,,,,,,,,,,,,,,
train/110/M_21916.avi,train/110/K_21916.avi,29,,,,,,,,,,,,,,,,,,,
train/110/M_21920.avi,train/110/K_21920.avi,38,,,,,,,,,,,,,,,,,,,
train/110/M_21923.avi,train/110/K_21923.avi,56,,,,,,,,,,,,,,,,,,,
train/110/M_21926.avi,train/110/K_21926.avi,5,,,,,,,,,,,,,,,,,,,
train/110/M_21930.avi,train/110/K_21930.avi,97,,,,,,,,,,,,,,,,,,,
train/110/M_21931.avi,train/110/K_21931.avi,18,,,,,,,,,,,,,,,,,,,
train/110/M_21932.avi,train/110/K_21932.avi,91,,,,,,,,,,,,,,,,,,,
train/110/M_21936.avi,train/110/K_21936.avi,32,,,,,,,,,,,,,,,,,,,
train/110/M_21937.avi,train/110/K_21937.avi,50,,,,,,,,,,,,,,,,,,,
train/110/M_21938.avi,train/110/K_21938.avi,91,,,,,,,,,,,,,,,,,,,
train/110/M_21939.avi,train/110/K_21939.avi,32,,,,,,,,,,,,,,,,,,,
train/110/M_21945.avi,train/110/K_21945.avi,239,,,,,,,,,,,,,,,,,,,
train/110/M_21946.avi,train/110/K_21946.avi,97,,,,,,,,,,,,,,,,,,,
train/110/M_21948.avi,train/110/K_21948.avi,96,,,,,,,,,,,,,,,,,,,
train/110/M_21949.avi,train/110/K_21949.avi,34,,,,,,,,,,,,,,,,,,,
train/110/M_21954.avi,train/110/K_21954.avi,31,,,,,,,,,,,,,,,,,,,
train/110/M_21955.avi,train/110/K_21955.avi,223,,,,,,,,,,,,,,,,,,,
train/110/M_21957.avi,train/110/K_21957.avi,10,,,,,,,,,,,,,,,,,,,
train/110/M_21960.avi,train/110/K_21960.avi,93,,,,,,,,,,,,,,,,,,,
train/110/M_21964.avi,train/110/K_21964.avi,37,,,,,,,,,,,,,,,,,,,
train/110/M_21966.avi,train/110/K_21966.avi,19,,,,,,,,,,,,,,,,,,,
train/110/M_21968.avi,train/110/K_21968.avi,19,,,,,,,,,,,,,,,,,,,
train/110/M_21970.avi,train/110/K_21970.avi,92,,,,,,,,,,,,,,,,,,,
train/110/M_21973.avi,train/110/K_21973.avi,29,,,,,,,,,,,,,,,,,,,
train/110/M_21977.avi,train/110/K_21977.avi,209,,,,,,,,,,,,,,,,,,,
train/110/M_21978.avi,train/110/K_21978.avi,38,,,,,,,,,,,,,,,,,,,
train/110/M_21979.avi,train/110/K_21979.avi,52,,,,,,,,,,,,,,,,,,,
train/110/M_21983.avi,train/110/K_21983.avi,160,,,,,,,,,,,,,,,,,,,
train/110/M_21988.avi,train/110/K_21988.avi,237,,,,,,,,,,,,,,,,,,,
train/110/M_21993.avi,train/110/K_21993.avi,29,,,,,,,,,,,,,,,,,,,
train/110/M_21998.avi,train/110/K_21998.avi,38,,,,,,,,,,,,,,,,,,,
train/110/M_21999.avi,train/110/K_21999.avi,55,,,,,,,,,,,,,,,,,,,
train/111/M_22001.avi,train/111/K_22001.avi,239,,,,,,,,,,,,,,,,,,,
train/111/M_22002.avi,train/111/K_22002.avi,135,,,,,,,,,,,,,,,,,,,
train/111/M_22006.avi,train/111/K_22006.avi,237,,,,,,,,,,,,,,,,,,,
train/111/M_22007.avi,train/111/K_22007.avi,241,,,,,,,,,,,,,,,,,,,
train/111/M_22009.avi,train/111/K_22009.avi,19,,,,,,,,,,,,,,,,,,,
train/111/M_22010.avi,train/111/K_22010.avi,19,,,,,,,,,,,,,,,,,,,
train/111/M_22012.avi,train/111/K_22012.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22015.avi,train/111/K_22015.avi,5,,,,,,,,,,,,,,,,,,,
train/111/M_22017.avi,train/111/K_22017.avi,237,,,,,,,,,,,,,,,,,,,
train/111/M_22024.avi,train/111/K_22024.avi,155,,,,,,,,,,,,,,,,,,,
train/111/M_22030.avi,train/111/K_22030.avi,14,,,,,,,,,,,,,,,,,,,
train/111/M_22031.avi,train/111/K_22031.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22032.avi,train/111/K_22032.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22033.avi,train/111/K_22033.avi,10,,,,,,,,,,,,,,,,,,,
train/111/M_22035.avi,train/111/K_22035.avi,135,,,,,,,,,,,,,,,,,,,
train/111/M_22036.avi,train/111/K_22036.avi,56,,,,,,,,,,,,,,,,,,,
train/111/M_22040.avi,train/111/K_22040.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22042.avi,train/111/K_22042.avi,5,,,,,,,,,,,,,,,,,,,
train/111/M_22044.avi,train/111/K_22044.avi,56,,,,,,,,,,,,,,,,,,,
train/111/M_22045.avi,train/111/K_22045.avi,238,,,,,,,,,,,,,,,,,,,
train/111/M_22051.avi,train/111/K_22051.avi,13,,,,,,,,,,,,,,,,,,,
train/111/M_22052.avi,train/111/K_22052.avi,4,,,,,,,,,,,,,,,,,,,
train/111/M_22053.avi,train/111/K_22053.avi,155,,,,,,,,,,,,,,,,,,,
train/111/M_22055.avi,train/111/K_22055.avi,240,,,,,,,,,,,,,,,,,,,
train/111/M_22057.avi,train/111/K_22057.avi,5,,,,,,,,,,,,,,,,,,,
train/111/M_22059.avi,train/111/K_22059.avi,120,,,,,,,,,,,,,,,,,,,
train/111/M_22060.avi,train/111/K_22060.avi,18,,,,,,,,,,,,,,,,,,,
train/111/M_22061.avi,train/111/K_22061.avi,51,,,,,,,,,,,,,,,,,,,
train/111/M_22062.avi,train/111/K_22062.avi,222,,,,,,,,,,,,,,,,,,,
train/111/M_22064.avi,train/111/K_22064.avi,56,,,,,,,,,,,,,,,,,,,
train/111/M_22067.avi,train/111/K_22067.avi,160,,,,,,,,,,,,,,,,,,,
train/111/M_22069.avi,train/111/K_22069.avi,8,,,,,,,,,,,,,,,,,,,
train/111/M_22070.avi,train/111/K_22070.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22071.avi,train/111/K_22071.avi,209,,,,,,,,,,,,,,,,,,,
train/111/M_22076.avi,train/111/K_22076.avi,157,,,,,,,,,,,,,,,,,,,
train/111/M_22077.avi,train/111/K_22077.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22078.avi,train/111/K_22078.avi,96,,,,,,,,,,,,,,,,,,,
train/111/M_22080.avi,train/111/K_22080.avi,241,,,,,,,,,,,,,,,,,,,
train/111/M_22081.avi,train/111/K_22081.avi,117,,,,,,,,,,,,,,,,,,,
train/111/M_22082.avi,train/111/K_22082.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22085.avi,train/111/K_22085.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22089.avi,train/111/K_22089.avi,52,,,,,,,,,,,,,,,,,,,
train/111/M_22094.avi,train/111/K_22094.avi,96,,,,,,,,,,,,,,,,,,,
train/111/M_22095.avi,train/111/K_22095.avi,55,,,,,,,,,,,,,,,,,,,
train/111/M_22099.avi,train/111/K_22099.avi,209,,,,,,,,,,,,,,,,,,,
train/111/M_22101.avi,train/111/K_22101.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22103.avi,train/111/K_22103.avi,237,,,,,,,,,,,,,,,,,,,
train/111/M_22107.avi,train/111/K_22107.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22109.avi,train/111/K_22109.avi,10,,,,,,,,,,,,,,,,,,,
train/111/M_22110.avi,train/111/K_22110.avi,29,,,,,,,,,,,,,,,,,,,
train/111/M_22115.avi,train/111/K_22115.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22117.avi,train/111/K_22117.avi,237,,,,,,,,,,,,,,,,,,,
train/111/M_22118.avi,train/111/K_22118.avi,241,,,,,,,,,,,,,,,,,,,
train/111/M_22119.avi,train/111/K_22119.avi,5,,,,,,,,,,,,,,,,,,,
train/111/M_22120.avi,train/111/K_22120.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22121.avi,train/111/K_22121.avi,10,,,,,,,,,,,,,,,,,,,
train/111/M_22124.avi,train/111/K_22124.avi,222,,,,,,,,,,,,,,,,,,,
train/111/M_22126.avi,train/111/K_22126.avi,93,,,,,,,,,,,,,,,,,,,
train/111/M_22130.avi,train/111/K_22130.avi,188,,,,,,,,,,,,,,,,,,,
train/111/M_22132.avi,train/111/K_22132.avi,156,,,,,,,,,,,,,,,,,,,
train/111/M_22142.avi,train/111/K_22142.avi,36,,,,,,,,,,,,,,,,,,,
train/111/M_22143.avi,train/111/K_22143.avi,127,,,,,,,,,,,,,,,,,,,
train/111/M_22147.avi,train/111/K_22147.avi,18,,,,,,,,,,,,,,,,,,,
train/111/M_22156.avi,train/111/K_22156.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22158.avi,train/111/K_22158.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22160.avi,train/111/K_22160.avi,36,,,,,,,,,,,,,,,,,,,
train/111/M_22161.avi,train/111/K_22161.avi,38,,,,,,,,,,,,,,,,,,,
train/111/M_22163.avi,train/111/K_22163.avi,19,,,,,,,,,,,,,,,,,,,
train/111/M_22165.avi,train/111/K_22165.avi,213,,,,,,,,,,,,,,,,,,,
train/111/M_22170.avi,train/111/K_22170.avi,91,,,,,,,,,,,,,,,,,,,
train/111/M_22171.avi,train/111/K_22171.avi,95,,,,,,,,,,,,,,,,,,,
train/111/M_22174.avi,train/111/K_22174.avi,94,,,,,,,,,,,,,,,,,,,
train/111/M_22179.avi,train/111/K_22179.avi,10,,,,,,,,,,,,,,,,,,,
train/111/M_22181.avi,train/111/K_22181.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22185.avi,train/111/K_22185.avi,96,,,,,,,,,,,,,,,,,,,
train/111/M_22187.avi,train/111/K_22187.avi,18,,,,,,,,,,,,,,,,,,,
train/111/M_22190.avi,train/111/K_22190.avi,8,,,,,,,,,,,,,,,,,,,
train/111/M_22191.avi,train/111/K_22191.avi,37,,,,,,,,,,,,,,,,,,,
train/111/M_22193.avi,train/111/K_22193.avi,158,,,,,,,,,,,,,,,,,,,
train/111/M_22194.avi,train/111/K_22194.avi,188,,,,,,,,,,,,,,,,,,,
train/111/M_22200.avi,train/111/K_22200.avi,92,,,,,,,,,,,,,,,,,,,
train/112/M_22205.avi,train/112/K_22205.avi,5,,,,,,,,,,,,,,,,,,,
train/112/M_22210.avi,train/112/K_22210.avi,95,,,,,,,,,,,,,,,,,,,
train/112/M_22211.avi,train/112/K_22211.avi,91,,,,,,,,,,,,,,,,,,,
train/112/M_22212.avi,train/112/K_22212.avi,18,,,,,,,,,,,,,,,,,,,
train/112/M_22214.avi,train/112/K_22214.avi,117,,,,,,,,,,,,,,,,,,,
train/112/M_22215.avi,train/112/K_22215.avi,8,,,,,,,,,,,,,,,,,,,
train/112/M_22217.avi,train/112/K_22217.avi,96,,,,,,,,,,,,,,,,,,,
train/112/M_22218.avi,train/112/K_22218.avi,38,,,,,,,,,,,,,,,,,,,
train/112/M_22223.avi,train/112/K_22223.avi,241,,,,,,,,,,,,,,,,,,,
train/112/M_22231.avi,train/112/K_22231.avi,160,,,,,,,,,,,,,,,,,,,
train/112/M_22233.avi,train/112/K_22233.avi,91,,,,,,,,,,,,,,,,,,,
train/112/M_22234.avi,train/112/K_22234.avi,19,,,,,,,,,,,,,,,,,,,
train/112/M_22235.avi,train/112/K_22235.avi,158,,,,,,,,,,,,,,,,,,,
train/112/M_22239.avi,train/112/K_22239.avi,154,,,,,,,,,,,,,,,,,,,
train/112/M_22240.avi,train/112/K_22240.avi,160,,,,,,,,,,,,,,,,,,,
train/112/M_22243.avi,train/112/K_22243.avi,239,,,,,,,,,,,,,,,,,,,
train/112/M_22245.avi,train/112/K_22245.avi,91,,,,,,,,,,,,,,,,,,,
train/112/M_22246.avi,train/112/K_22246.avi,97,,,,,,,,,,,,,,,,,,,
train/112/M_22252.avi,train/112/K_22252.avi,120,,,,,,,,,,,,,,,,,,,
train/112/M_22253.avi,train/112/K_22253.avi,5,,,,,,,,,,,,,,,,,,,
train/112/M_22257.avi,train/112/K_22257.avi,91,,,,,,,,,,,,,,,,,,,
train/112/M_22258.avi,train/112/K_22258.avi,135,,,,,,,,,,,,,,,,,,,
train/112/M_22261.avi,train/112/K_22261.avi,5,,,,,,,,,,,,,,,,,,,
train/112/M_22264.avi,train/112/K_22264.avi,51,,,,,,,,,,,,,,,,,,,
train/112/M_22268.avi,train/112/K_22268.avi,13,,,,,,,,,,,,,,,,,,,
train/112/M_22270.avi,train/112/K_22270.avi,237,,,,,,,,,,,,,,,,,,,
train/112/M_22272.avi,train/112/K_22272.avi,92,,,,,,,,,,,,,,,,,,,
train/112/M_22274.avi,train/112/K_22274.avi,31,,,,,,,,,,,,,,,,,,,
train/112/M_22278.avi,train/112/K_22278.avi,155,,,,,,,,,,,,,,,,,,,
train/112/M_22279.avi,train/112/K_22279.avi,13,,,,,,,,,,,,,,,,,,,
train/112/M_22280.avi,train/112/K_22280.avi,117,,,,,,,,,,,,,,,,,,,
train/112/M_22284.avi,train/112/K_22284.avi,5,,,,,,,,,,,,,,,,,,,
train/112/M_22285.avi,train/112/K_22285.avi,127,,,,,,,,,,,,,,,,,,,
train/112/M_22291.avi,train/112/K_22291.avi,91,,,,,,,,,,,,,,,,,,,
train/112/M_22292.avi,train/112/K_22292.avi,92,,,,,,,,,,,,,,,,,,,
train/112/M_22295.avi,train/112/K_22295.avi,91,,,,,,,,,,,,,,,,,,,
train/112/M_22299.avi,train/112/K_22299.avi,29,,,,,,,,,,,,,,,,,,,
train/112/M_22305.avi,train/112/K_22305.avi,117,,,,,,,,,,,,,,,,,,,
train/112/M_22307.avi,train/112/K_22307.avi,94,,,,,,,,,,,,,,,,,,,
train/112/M_22309.avi,train/112/K_22309.avi,8,,,,,,,,,,,,,,,,,,,
train/112/M_22313.avi,train/112/K_22313.avi,154,,,,,,,,,,,,,,,,,,,
train/112/M_22315.avi,train/112/K_22315.avi,213,,,,,,,,,,,,,,,,,,,
train/112/M_22320.avi,train/112/K_22320.avi,5,,,,,,,,,,,,,,,,,,,
train/112/M_22322.avi,train/112/K_22322.avi,120,,,,,,,,,,,,,,,,,,,
train/112/M_22323.avi,train/112/K_22323.avi,94,,,,,,,,,,,,,,,,,,,
train/112/M_22324.avi,train/112/K_22324.avi,36,,,,,,,,,,,,,,,,,,,
train/112/M_22328.avi,train/112/K_22328.avi,117,,,,,,,,,,,,,,,,,,,
train/112/M_22333.avi,train/112/K_22333.avi,135,,,,,,,,,,,,,,,,,,,
train/112/M_22334.avi,train/112/K_22334.avi,56,,,,,,,,,,,,,,,,,,,
train/112/M_22335.avi,train/112/K_22335.avi,13,,,,,,,,,,,,,,,,,,,
train/112/M_22339.avi,train/112/K_22339.avi,19,,,,,,,,,,,,,,,,,,,
train/112/M_22340.avi,train/112/K_22340.avi,159,,,,,,,,,,,,,,,,,,,
train/112/M_22343.avi,train/112/K_22343.avi,10,,,,,,,,,,,,,,,,,,,
train/112/M_22345.avi,train/112/K_22345.avi,8,,,,,,,,,,,,,,,,,,,
train/112/M_22346.avi,train/112/K_22346.avi,156,,,,,,,,,,,,,,,,,,,
train/112/M_22348.avi,train/112/K_22348.avi,155,,,,,,,,,,,,,,,,,,,
train/112/M_22350.avi,train/112/K_22350.avi,55,,,,,,,,,,,,,,,,,,,
train/112/M_22352.avi,train/112/K_22352.avi,90,,,,,,,,,,,,,,,,,,,
train/112/M_22353.avi,train/112/K_22353.avi,51,,,,,,,,,,,,,,,,,,,
train/112/M_22357.avi,train/112/K_22357.avi,135,,,,,,,,,,,,,,,,,,,
train/112/M_22360.avi,train/112/K_22360.avi,93,,,,,,,,,,,,,,,,,,,
train/112/M_22361.avi,train/112/K_22361.avi,223,,,,,,,,,,,,,,,,,,,
train/112/M_22363.avi,train/112/K_22363.avi,92,,,,,,,,,,,,,,,,,,,
train/112/M_22366.avi,train/112/K_22366.avi,158,,,,,,,,,,,,,,,,,,,
train/112/M_22370.avi,train/112/K_22370.avi,238,,,,,,,,,,,,,,,,,,,
train/112/M_22374.avi,train/112/K_22374.avi,5,,,,,,,,,,,,,,,,,,,
train/112/M_22378.avi,train/112/K_22378.avi,237,,,,,,,,,,,,,,,,,,,
train/112/M_22380.avi,train/112/K_22380.avi,209,,,,,,,,,,,,,,,,,,,
train/112/M_22381.avi,train/112/K_22381.avi,157,,,,,,,,,,,,,,,,,,,
train/112/M_22382.avi,train/112/K_22382.avi,117,,,,,,,,,,,,,,,,,,,
train/112/M_22383.avi,train/112/K_22383.avi,95,,,,,,,,,,,,,,,,,,,
train/112/M_22389.avi,train/112/K_22389.avi,5,,,,,,,,,,,,,,,,,,,
train/112/M_22392.avi,train/112/K_22392.avi,155,,,,,,,,,,,,,,,,,,,
train/112/M_22393.avi,train/112/K_22393.avi,156,,,,,,,,,,,,,,,,,,,
train/112/M_22397.avi,train/112/K_22397.avi,32,,,,,,,,,,,,,,,,,,,
train/112/M_22400.avi,train/112/K_22400.avi,237,,,,,,,,,,,,,,,,,,,
train/113/M_22403.avi,train/113/K_22403.avi,135,,,,,,,,,,,,,,,,,,,
train/113/M_22409.avi,train/113/K_22409.avi,36,,,,,,,,,,,,,,,,,,,
train/113/M_22415.avi,train/113/K_22415.avi,92,,,,,,,,,,,,,,,,,,,
train/113/M_22419.avi,train/113/K_22419.avi,158,,,,,,,,,,,,,,,,,,,
train/113/M_22420.avi,train/113/K_22420.avi,52,,,,,,,,,,,,,,,,,,,
train/113/M_22421.avi,train/113/K_22421.avi,32,,,,,,,,,,,,,,,,,,,
train/113/M_22426.avi,train/113/K_22426.avi,120,,,,,,,,,,,,,,,,,,,
train/113/M_22429.avi,train/113/K_22429.avi,52,,,,,,,,,,,,,,,,,,,
train/113/M_22430.avi,train/113/K_22430.avi,19,,,,,,,,,,,,,,,,,,,
train/113/M_22432.avi,train/113/K_22432.avi,5,,,,,,,,,,,,,,,,,,,
train/113/M_22444.avi,train/113/K_22444.avi,238,,,,,,,,,,,,,,,,,,,
train/113/M_22449.avi,train/113/K_22449.avi,52,,,,,,,,,,,,,,,,,,,
train/113/M_22450.avi,train/113/K_22450.avi,36,,,,,,,,,,,,,,,,,,,
train/113/M_22452.avi,train/113/K_22452.avi,93,,,,,,,,,,,,,,,,,,,
train/113/M_22458.avi,train/113/K_22458.avi,96,,,,,,,,,,,,,,,,,,,
train/113/M_22464.avi,train/113/K_22464.avi,117,,,,,,,,,,,,,,,,,,,
train/113/M_22469.avi,train/113/K_22469.avi,5,,,,,,,,,,,,,,,,,,,
train/113/M_22472.avi,train/113/K_22472.avi,91,,,,,,,,,,,,,,,,,,,
train/113/M_22476.avi,train/113/K_22476.avi,157,,,,,,,,,,,,,,,,,,,
train/113/M_22479.avi,train/113/K_22479.avi,209,,,,,,,,,,,,,,,,,,,
train/113/M_22481.avi,train/113/K_22481.avi,240,,,,,,,,,,,,,,,,,,,
train/113/M_22482.avi,train/113/K_22482.avi,237,,,,,,,,,,,,,,,,,,,
train/113/M_22483.avi,train/113/K_22483.avi,154,,,,,,,,,,,,,,,,,,,
train/113/M_22484.avi,train/113/K_22484.avi,50,,,,,,,,,,,,,,,,,,,
train/113/M_22489.avi,train/113/K_22489.avi,52,,,,,,,,,,,,,,,,,,,
train/113/M_22490.avi,train/113/K_22490.avi,117,,,,,,,,,,,,,,,,,,,
train/113/M_22492.avi,train/113/K_22492.avi,188,,,,,,,,,,,,,,,,,,,
train/113/M_22494.avi,train/113/K_22494.avi,18,,,,,,,,,,,,,,,,,,,
train/113/M_22497.avi,train/113/K_22497.avi,120,,,,,,,,,,,,,,,,,,,
train/113/M_22499.avi,train/113/K_22499.avi,91,,,,,,,,,,,,,,,,,,,
train/113/M_22508.avi,train/113/K_22508.avi,50,,,,,,,,,,,,,,,,,,,
train/113/M_22509.avi,train/113/K_22509.avi,213,,,,,,,,,,,,,,,,,,,
train/113/M_22511.avi,train/113/K_22511.avi,135,,,,,,,,,,,,,,,,,,,
train/113/M_22513.avi,train/113/K_22513.avi,237,,,,,,,,,,,,,,,,,,,
train/113/M_22514.avi,train/113/K_22514.avi,237,,,,,,,,,,,,,,,,,,,
train/113/M_22515.avi,train/113/K_22515.avi,127,,,,,,,,,,,,,,,,,,,
train/113/M_22518.avi,train/113/K_22518.avi,155,,,,,,,,,,,,,,,,,,,
train/113/M_22519.avi,train/113/K_22519.avi,51,,,,,,,,,,,,,,,,,,,
train/113/M_22520.avi,train/113/K_22520.avi,158,,,,,,,,,,,,,,,,,,,
train/113/M_22523.avi,train/113/K_22523.avi,135,,,,,,,,,,,,,,,,,,,
train/113/M_22527.avi,train/113/K_22527.avi,155,,,,,,,,,,,,,,,,,,,
train/113/M_22529.avi,train/113/K_22529.avi,92,,,,,,,,,,,,,,,,,,,
train/113/M_22530.avi,train/113/K_22530.avi,55,,,,,,,,,,,,,,,,,,,
train/113/M_22531.avi,train/113/K_22531.avi,38,,,,,,,,,,,,,,,,,,,
train/113/M_22533.avi,train/113/K_22533.avi,5,,,,,,,,,,,,,,,,,,,
train/113/M_22534.avi,train/113/K_22534.avi,222,,,,,,,,,,,,,,,,,,,
train/113/M_22538.avi,train/113/K_22538.avi,238,,,,,,,,,,,,,,,,,,,
train/113/M_22543.avi,train/113/K_22543.avi,37,,,,,,,,,,,,,,,,,,,
train/113/M_22546.avi,train/113/K_22546.avi,97,,,,,,,,,,,,,,,,,,,
train/113/M_22551.avi,train/113/K_22551.avi,238,,,,,,,,,,,,,,,,,,,
train/113/M_22553.avi,train/113/K_22553.avi,10,,,,,,,,,,,,,,,,,,,
train/113/M_22556.avi,train/113/K_22556.avi,90,,,,,,,,,,,,,,,,,,,
train/113/M_22557.avi,train/113/K_22557.avi,4,,,,,,,,,,,,,,,,,,,
train/113/M_22560.avi,train/113/K_22560.avi,94,,,,,,,,,,,,,,,,,,,
train/113/M_22564.avi,train/113/K_22564.avi,51,,,,,,,,,,,,,,,,,,,
train/113/M_22566.avi,train/113/K_22566.avi,120,,,,,,,,,,,,,,,,,,,
train/113/M_22567.avi,train/113/K_22567.avi,241,,,,,,,,,,,,,,,,,,,
train/113/M_22570.avi,train/113/K_22570.avi,117,,,,,,,,,,,,,,,,,,,
train/113/M_22571.avi,train/113/K_22571.avi,38,,,,,,,,,,,,,,,,,,,
train/113/M_22572.avi,train/113/K_22572.avi,37,,,,,,,,,,,,,,,,,,,
train/113/M_22573.avi,train/113/K_22573.avi,209,,,,,,,,,,,,,,,,,,,
train/113/M_22574.avi,train/113/K_22574.avi,38,,,,,,,,,,,,,,,,,,,
train/113/M_22579.avi,train/113/K_22579.avi,241,,,,,,,,,,,,,,,,,,,
train/113/M_22583.avi,train/113/K_22583.avi,50,,,,,,,,,,,,,,,,,,,
train/113/M_22585.avi,train/113/K_22585.avi,5,,,,,,,,,,,,,,,,,,,
train/113/M_22587.avi,train/113/K_22587.avi,52,,,,,,,,,,,,,,,,,,,
train/113/M_22588.avi,train/113/K_22588.avi,50,,,,,,,,,,,,,,,,,,,
train/113/M_22592.avi,train/113/K_22592.avi,127,,,,,,,,,,,,,,,,,,,
train/113/M_22595.avi,train/113/K_22595.avi,95,,,,,,,,,,,,,,,,,,,
train/113/M_22597.avi,train/113/K_22597.avi,56,,,,,,,,,,,,,,,,,,,
train/114/M_22601.avi,train/114/K_22601.avi,156,,,,,,,,,,,,,,,,,,,
train/114/M_22602.avi,train/114/K_22602.avi,51,,,,,,,,,,,,,,,,,,,
train/114/M_22605.avi,train/114/K_22605.avi,14,,,,,,,,,,,,,,,,,,,
train/114/M_22612.avi,train/114/K_22612.avi,5,,,,,,,,,,,,,,,,,,,
train/114/M_22615.avi,train/114/K_22615.avi,117,,,,,,,,,,,,,,,,,,,
train/114/M_22617.avi,train/114/K_22617.avi,8,,,,,,,,,,,,,,,,,,,
train/114/M_22618.avi,train/114/K_22618.avi,120,,,,,,,,,,,,,,,,,,,
train/114/M_22625.avi,train/114/K_22625.avi,155,,,,,,,,,,,,,,,,,,,
train/114/M_22627.avi,train/114/K_22627.avi,92,,,,,,,,,,,,,,,,,,,
train/114/M_22629.avi,train/114/K_22629.avi,127,,,,,,,,,,,,,,,,,,,
train/114/M_22631.avi,train/114/K_22631.avi,223,,,,,,,,,,,,,,,,,,,
train/114/M_22632.avi,train/114/K_22632.avi,188,,,,,,,,,,,,,,,,,,,
train/114/M_22640.avi,train/114/K_22640.avi,156,,,,,,,,,,,,,,,,,,,
train/114/M_22645.avi,train/114/K_22645.avi,18,,,,,,,,,,,,,,,,,,,
train/114/M_22646.avi,train/114/K_22646.avi,8,,,,,,,,,,,,,,,,,,,
